route_key,final_seatcount
2025-01-20_46_09,3572.8586077432574
2025-01-19_23_25,1370.3105434093711
2025-01-15_30_14,1221.6131991118182
2025-02-05_45_46,3759.84780515123
2025-02-20_45_48,2577.5881310832865
2025-01-22_45_42,1445.5019600572
2025-01-28_36_22,1046.4825156013046
2025-02-03_12_36,2336.691964572458
2025-01-27_45_48,1204.0868113611452
2025-01-02_20_46,1443.4340627388706
2025-02-11_16_02,1310.3308004076346
2025-01-29_11_36,1491.406140766655
2025-02-14_45_48,2952.564704210618
2025-01-21_19_32,2279.746752071997
2025-02-20_19_02,1651.506359298301
2025-01-07_02_16,1264.560868512687
2025-01-20_44_46,4376.6213889693445
2025-01-16_37_36,217.81647491263286
2025-02-13_41_36,2669.132413982678
2025-02-08_47_06,1565.1227474547811
2025-01-28_12_36,2294.9309515515324
2025-02-23_30_02,2511.2438263997074
2025-02-18_45_03,1192.923556219502
2025-02-03_23_13,1548.337215334079
2025-02-02_27_36,2226.895471135952
2025-01-17_02_30,2674.6757070901535
2025-01-05_02_19,2044.7344508800786
2025-01-04_45_03,1484.9115284732536
2025-01-29_47_03,1113.259339101066
2025-01-18_46_35,2273.3053766289804
2025-01-29_14_30,1383.4736084255987
2025-02-28_46_44,4590.3987432843705
2025-02-21_13_23,2126.4533441338463
2025-02-23_46_48,4109.767041562933
2025-01-15_26_46,1753.224650411955
2025-01-02_46_45,4228.060922822854
2025-02-08_22_36,1686.3190543384017
2025-01-17_13_23,1827.8019272068825
2025-01-14_47_28,1845.0176991521328
2025-02-03_45_42,1577.3868532088318
2025-02-09_23_13,1730.9405488934153
2025-01-30_09_46,3831.188285285087
2025-01-18_45_05,1332.1618115203687
2025-02-15_25_23,1756.955369293625
2025-02-16_26_46,2265.961868720187
2025-01-26_28_47,3256.3733295606125
2025-02-21_45_42,2835.2688166735347
2025-01-24_48_46,3629.624227219404
2025-01-15_30_02,1406.335306203437
2025-02-14_41_36,2718.077045392536
2025-01-30_47_43,1540.919185404142
2025-01-12_34_45,3061.2067832465195
2025-02-17_47_30,1719.9160816450114
2025-01-22_46_48,2601.2757574295306
2025-02-23_32_19,2757.591850037678
2025-01-05_48_45,2652.801904543484
2025-01-30_44_46,1321.8998501117942
2025-01-12_19_02,2541.0945207595214
2025-02-08_33_46,1159.7078020922756
2025-01-16_05_47,6580.21539945563
2025-02-09_42_45,3025.885922308027
2025-01-14_47_08,1519.1579909041213
2025-01-29_36_37,1444.7885626180737
2025-02-21_42_45,1591.6829443574118
2025-01-11_02_47,1881.1079193582818
2025-02-06_39_45,1143.8977796215129
2025-02-17_03_45,1859.567483625396
2025-01-31_43_47,1932.1260571485568
2025-01-13_47_02,1518.9507495559906
2025-02-14_06_47,1386.320314975382
2025-01-19_45_28,1950.7180544766995
2025-01-14_47_43,2470.8222456594576
2025-02-14_02_16,1924.3502458632356
2025-01-08_45_28,3613.41240709718
2025-02-14_28_45,1691.3375331398022
2025-02-27_32_19,1843.571512343761
2025-02-07_19_02,2065.9312266813945
2025-02-07_26_46,1707.0603744134276
2025-02-28_02_16,1728.7646618480044
2025-01-01_12_36,3270.4000866256424
2025-02-24_19_02,2207.534140818205
2025-02-15_46_45,3704.9082716592425
2025-01-30_36_41,3349.3726690130284
2025-01-10_46_47,3572.9543018484146
2025-01-15_02_14,1197.2027339515703
2025-01-24_48_45,1282.2596590266326
2025-02-09_02_21,1540.8569614606515
2025-01-18_30_14,1888.0704115451028
2025-02-11_44_46,2374.490040746422
2025-01-20_26_46,2248.576338742215
2025-01-16_30_14,1156.8692858081913
2025-02-14_48_46,4024.165066565142
2025-01-29_05_47,1915.965466082925
2025-02-24_39_45,2086.430359360387
2025-01-13_45_34,1442.5599833218764
2025-02-21_36_12,2674.287822857023
2025-01-27_30_14,1233.2041104941177
2025-02-11_47_03,1624.5055061727237
2025-02-28_01_02,1260.8730304615547
2025-01-10_48_46,4207.997775285572
2025-02-28_26_46,1837.4594164193852
2025-02-04_16_02,1377.0962560386156
2025-02-26_02_14,1232.11568867018
2025-01-06_45_46,3262.8146993495952
2025-02-12_03_45,1211.9930827439475
2025-02-08_02_24,1311.8433111818213
2025-01-18_02_01,1442.471937835171
2025-01-16_27_36,1192.0493263588119
2025-01-26_33_46,3152.878625461963
2025-01-15_47_43,1640.1842900126526
2025-02-18_47_45,3389.6487031679862
2025-01-08_36_41,5058.930426699215
2025-01-31_21_02,1166.9170080123433
2025-01-07_47_28,1884.3535504012623
2025-02-06_43_47,2431.438468444217
2025-02-03_46_20,1337.5474591734576
2025-01-18_02_16,1456.044341026092
2025-01-15_46_35,2277.004508772792
2025-01-31_16_02,1356.1716465795391
2025-02-13_45_28,3092.007698044798
2025-02-09_30_14,1373.707292261265
2025-01-06_47_03,2081.1424848982583
2025-01-16_11_36,1395.3099074092365
2025-02-03_28_47,2140.2321747416377
2025-01-06_26_46,1614.2568994830192
2025-02-11_47_05,2879.139743870627
2025-02-02_46_18,2210.2445099311917
2025-01-15_28_45,3196.2908851299467
2025-01-04_36_37,340.2488038366202
2025-01-28_02_47,1329.9790595003185
2025-01-22_45_28,1661.0502532743258
2025-02-08_46_09,5696.352368637376
2025-01-13_47_28,3002.1286190471665
2025-01-01_05_47,4148.287422756639
2025-01-11_02_19,2087.9933925137775
2025-01-28_04_29,1198.1472082179682
2025-02-21_06_47,1090.3498719330503
2025-02-05_45_39,1370.3817863495938
2025-01-28_36_41,3582.3047343655144
2025-01-11_45_42,1971.2266344753054
2025-02-10_02_21,1427.2506154882226
2025-02-01_03_45,1393.1795695905903
2025-02-07_47_46,2530.639144230816
2025-01-21_20_46,1430.6156438625515
2025-02-04_45_03,1229.3635759414988
2025-01-22_02_40,2043.9132914237957
2025-01-26_02_40,2652.3711939711084
2025-01-14_15_46,1882.8788319196974
2025-01-22_02_14,1175.8551726652192
2025-02-03_46_35,1529.907486009207
2025-02-25_28_47,1705.7382126056177
2025-01-16_45_39,1718.3828287489089
2025-02-18_13_23,1957.3648575792852
2025-01-15_36_37,639.4934659503641
2025-01-16_34_45,1453.276928029683
2025-01-23_45_09,3038.100143775672
2025-02-24_15_46,1362.5658891710275
2025-02-26_02_01,1309.4741038611623
2025-02-28_47_28,3299.5888639671793
2025-02-15_45_03,1544.371156200844
2025-02-14_47_10,1807.6029282490026
2025-02-26_28_45,2040.438119102206
2025-01-17_03_47,2383.008771770408
2025-02-03_17_23,1798.539887036993
2025-02-15_45_42,2111.1817859981647
2025-01-27_47_10,614.7369943597989
2025-01-28_46_48,2164.007486570951
2025-02-06_48_46,2702.6077838030005
2025-01-28_40_02,1921.3777230843023
2025-02-22_32_19,2340.2670084733604
2025-02-01_15_46,1702.8939228930226
2025-02-09_46_15,1670.2851916946788
2025-02-09_40_02,3124.717023124907
2025-02-13_45_48,2115.354993895164
2025-02-13_13_23,1648.280497103142
2025-01-12_09_46,5143.486786091525
2025-02-14_36_41,3601.7393365505145
2025-02-08_16_02,1402.5898387414156
2025-02-25_45_42,1665.6792715952722
2025-02-15_19_02,2295.143335574492
2025-01-23_30_14,1295.7830149783695
2025-02-07_46_48,6109.885656623178
2025-01-28_02_31,1808.1427348503255
2025-01-18_01_02,1240.0036953636804
2025-02-08_45_48,2503.929085305659
2025-02-02_45_03,1363.0662436562543
2025-02-23_47_28,2151.4859660418347
2025-01-12_36_41,3672.453415935212
2025-02-15_02_40,2923.788882409362
2025-01-10_36_22,1136.4763111113555
2025-02-07_02_40,3044.9886367568097
2025-01-23_28_47,1495.9856813587737
2025-02-15_47_46,2027.7598311791564
2025-01-12_07_36,2114.5108870648546
2025-01-10_36_37,625.6608297681815
2025-01-31_34_45,1712.7361802152402
2025-01-04_45_28,2227.4888948632347
2025-02-05_45_05,1951.250158992349
2025-01-12_45_44,1754.5099937071013
2025-01-30_01_02,1228.3945260513956
2025-02-16_37_36,6158.533509432256
2025-02-22_47_43,2565.92362227153
2025-01-31_46_44,4150.083319983859
2025-02-16_01_02,1657.6125349155136
2025-01-04_28_47,1510.2884116025366
2025-01-14_46_09,4853.105140587717
2025-02-28_08_47,1354.5175997277681
2025-01-12_46_35,4152.977378135404
2025-01-05_05_47,4078.6683640840197
2025-02-15_02_21,1689.1885222210212
2025-02-10_44_45,2258.575166528488
2025-02-06_45_46,4603.000913703324
2025-02-22_45_39,2083.1203483729428
2025-01-29_32_19,1838.1489571592992
2025-02-14_45_47,6018.435867558667
2025-02-21_30_02,2216.352341598208
2025-02-24_36_37,6335.680060503177
2025-02-21_28_45,1366.70611287731
2025-01-10_31_02,1777.7278075940187
2025-02-20_09_46,3506.451174939102
2025-02-01_28_47,2045.0725258480309
2025-01-20_46_26,1308.8311592935117
2025-01-18_27_36,1549.0451798687066
2025-02-15_36_22,1598.585752599239
2025-02-12_46_44,1675.9825827022087
2025-02-24_09_46,5232.394239361757
2025-01-20_38_36,1339.4428920106996
2025-01-28_46_47,1092.4226180926921
2025-01-19_47_28,1484.689165345939
2025-01-06_13_23,2492.3603163516595
2025-01-31_32_19,2074.508310416387
2025-01-01_47_08,1005.9172627835939
2025-02-24_47_30,1750.711630657128
2025-02-16_45_47,4871.787716521108
2025-01-16_45_05,1570.3290662787265
2025-01-05_30_02,2823.887014362085
2025-01-17_08_47,1337.0248887668727
2025-01-16_36_07,1565.1018384835031
2025-01-19_09_46,9136.048474697764
2025-01-15_42_45,1382.3904123383318
2025-02-03_47_30,1708.0543515081558
2025-02-14_26_46,1740.6201322607158
2025-01-17_46_48,5366.8188761888005
2025-02-11_17_23,1197.9206123908177
2025-01-09_17_23,1044.6253924190123
2025-01-04_05_45,3041.06171799298
2025-02-08_45_39,2294.8180587621523
2025-01-09_02_21,1340.446382712428
2025-02-11_31_02,2016.418835727902
2025-02-24_38_36,1856.437884383848
2025-01-18_46_44,3191.4522155278546
2025-02-02_36_12,2039.510566163576
2025-01-05_23_25,1529.1488989642096
2025-01-21_02_31,1826.1060125334618
2025-01-24_25_23,1356.3785018425049
2025-02-06_12_36,1482.8471085175586
2025-01-21_13_23,1726.8012747179291
2025-02-28_45_28,4867.02900116456
2025-01-02_42_45,2005.9585467764268
2025-02-13_02_47,2047.2226242016472
2025-01-21_45_34,1296.7553193941199
2025-01-31_38_36,1113.9007595122519
2025-01-27_23_25,1071.5323902178436
2025-02-01_18_46,2450.3703609949903
2025-01-04_04_29,1211.7468216292407
2025-02-24_34_45,2368.571552688496
2025-02-12_34_45,1389.750727647455
2025-02-22_30_02,2532.959721813107
2025-02-12_36_22,1228.4220997313382
2025-01-28_46_26,1303.5251375812045
2025-01-07_12_36,1499.2498611786807
2025-01-25_36_27,1441.820152291402
2025-01-30_45_28,2558.688913923293
2025-01-25_45_05,1077.9605343695628
2025-02-01_27_36,1465.4849444918577
2025-01-13_47_08,2502.6809547979624
2025-02-20_46_45,3318.431035321916
2025-01-13_08_47,1614.7428573686293
2025-02-21_03_47,1359.1092942912178
2025-02-28_45_09,5196.046099131374
2025-02-08_46_26,2298.599627152516
2025-02-17_44_46,2862.7841474412116
2025-02-11_46_48,3138.1412918624096
2025-01-11_40_02,2385.6535471315315
2025-02-12_44_45,1192.2110697007186
2025-02-20_14_30,1328.7790914785528
2025-02-11_15_46,1894.8483342568318
2025-01-08_15_46,993.1398846916925
2025-01-19_48_45,3320.0766132060576
2025-01-11_08_47,1727.7896440113689
2025-01-28_47_30,1508.0609563040923
2025-01-13_40_02,2001.957195643759
2025-02-24_22_36,1467.3854770692378
2025-02-08_06_47,1380.0231233643933
2025-01-31_47_45,4045.893328516633
2025-01-13_12_36,1831.9687900741174
2025-01-29_09_46,3254.2739295658325
2025-01-16_02_19,2014.6406603012167
2025-01-07_46_33,876.983542514948
2025-01-18_19_32,2802.961287787184
2025-02-25_46_20,2705.17017305261
2025-02-28_47_02,2049.8214064844065
2025-01-09_47_45,4167.765147209509
2025-02-26_13_23,1897.727514431002
2025-02-25_36_12,1447.333112099279
2025-02-19_35_46,1421.5384588428847
2025-02-25_40_02,2091.7196788921474
2025-02-04_40_02,2441.2935854286775
2025-01-27_20_46,1457.4100861339518
2025-02-19_30_02,1553.3958197911813
2025-02-10_13_23,2499.6223992529704
2025-01-28_31_02,1987.5729545320235
2025-02-19_45_34,1738.9291995298522
2025-02-15_05_47,2774.0357315309507
2025-01-18_11_36,1799.018257501152
2025-02-15_33_46,966.9552436799069
2025-02-26_06_47,1192.5185874632582
2025-01-30_47_30,1711.2925355359826
2025-01-23_47_46,1644.0627978720415
2025-01-23_17_23,1089.8913719606333
2025-01-25_33_46,853.9916199343852
2025-01-06_48_45,2435.52879185775
2025-02-08_23_25,1396.9649166911477
2025-02-25_05_45,1619.718724496253
2025-01-20_03_47,2052.346766191133
2025-01-19_13_23,2979.637822856564
2025-02-07_46_45,4995.852067215796
2025-02-10_06_47,1676.7742949545595
2025-01-23_25_23,1423.6244454470484
2025-01-19_34_45,3457.3205805248926
2025-01-25_46_15,1383.141500109742
2025-02-23_47_05,3061.111580399537
2025-02-20_20_46,1202.420433662823
2025-01-11_02_31,2005.991536531418
2025-01-10_27_36,1346.8406464540305
2025-01-09_45_47,4684.128585287237
2025-01-18_47_28,1939.8072871993525
2025-02-16_36_11,3181.1695417861174
2025-01-25_47_03,1220.506557784513
2025-01-15_02_24,1164.4213979074257
2025-01-09_41_36,2327.5016995885894
2025-02-19_47_30,1627.958666161341
2025-02-10_02_31,1605.5229994495528
2025-02-10_40_02,2710.626729397559
2025-02-10_11_36,3123.765529085128
2025-01-23_36_07,1447.6230489490856
2025-01-22_40_02,2003.0764177872431
2025-02-15_48_46,3155.541399425107
2025-01-13_48_46,3829.325351536511
2025-01-09_36_27,937.7722865920068
2025-02-16_46_35,2391.04335543013
2025-02-17_03_47,1924.7190419536616
2025-01-20_48_46,6170.905068024269
2025-01-04_45_47,3780.821994379021
2025-02-22_03_47,1629.0364475420668
2025-02-19_30_14,1353.1189204953685
2025-01-16_09_45,3361.400150277535
2025-01-16_22_36,936.9694483723887
2025-01-19_02_47,2020.4261152068043
2025-01-14_46_48,5253.302997603902
2025-02-03_43_47,2241.872861106496
2025-01-22_23_25,3631.990805028155
2025-01-26_46_18,1249.7520543135822
2025-02-13_39_45,1572.472707795618
2025-02-01_33_46,1705.9843362086112
2025-01-23_02_16,1501.6351857527832
2025-01-28_44_46,1341.2916275699426
2025-01-12_46_18,3391.0229516410996
2025-01-25_02_21,1478.725285288803
2025-01-08_47_28,2244.3515142208357
2025-02-02_02_31,1785.4018128323687
2025-01-15_47_10,1154.3047248103685
2025-02-04_44_45,1256.7409213468593
2025-02-15_36_07,2252.4333317453156
2025-02-15_16_02,1528.4616263235619
2025-02-13_12_36,1415.0930738924148
2025-01-13_19_32,2600.4816185558334
2025-01-15_48_45,3224.144690867774
2025-02-18_02_40,2508.0355660761907
2025-01-21_27_36,1188.334281617261
2025-01-31_47_28,2848.2352843579156
2025-02-07_23_25,1676.7710530796403
2025-01-20_14_30,1857.1760109166314
2025-01-24_02_31,3122.8124806378114
2025-01-12_02_19,1897.5551166548846
2025-02-14_46_35,4050.2603355730967
2025-01-29_47_05,2106.8285160599585
2025-01-14_14_30,1353.2533070027544
2025-01-18_48_46,6971.0749264054275
2025-02-07_19_32,2642.318942345744
2025-01-19_19_30,2545.9853019006036
2025-01-11_19_02,2063.534095211543
2025-02-14_48_45,1378.5012035153295
2025-01-17_47_05,3060.3032891801217
2025-01-25_41_36,2919.0269895766137
2025-01-22_07_36,1260.1859563371286
2025-01-06_46_26,1307.6743342462853
2025-02-10_19_32,2330.9767196347334
2025-02-11_36_11,2473.313132852282
2025-02-22_23_25,1777.6446363851542
2025-01-02_09_45,3448.427947941722
2025-02-13_30_14,1524.06796681958
2025-01-15_02_31,1991.0654488219784
2025-02-02_46_26,2289.2206221608535
2025-02-05_17_23,1105.9627190439264
2025-02-05_34_45,1296.2046738835022
2025-02-02_36_11,2328.657768499772
2025-02-03_05_45,1943.2685364306824
2025-01-21_36_37,545.6833496757281
2025-01-29_41_36,2596.5534265394467
2025-02-05_27_36,1644.1723915559733
2025-01-09_02_30,1457.6058461954956
2025-02-08_36_11,2943.4663890718416
2025-02-16_38_36,3299.194383034609
2025-01-14_46_35,3393.702661377088
2025-01-01_45_09,3676.6709284557783
2025-01-24_36_27,1311.0733624169236
2025-01-09_40_02,1697.9012580396118
2025-01-01_30_14,1316.4577457923024
2025-02-01_36_22,1955.3924681051826
2025-02-19_02_40,2328.0596852342205
2025-01-02_03_47,1205.1415946361637
2025-02-27_47_05,3147.307953487435
2025-02-15_02_47,1900.5934551596818
2025-01-22_36_27,1036.4846462405967
2025-02-20_37_36,2962.0437619992035
2025-02-18_02_01,1363.7188132052522
2025-02-14_46_15,2035.303174287602
2025-01-16_02_14,1396.5708902394879
2025-02-19_02_01,1417.641398765506
2025-02-21_07_36,1760.6893857952189
2025-01-16_46_33,1295.8399210280859
2025-01-12_30_14,1249.277746143184
2025-01-31_47_46,2315.74785987916
2025-01-27_46_44,1434.2085719780964
2025-02-21_26_46,1608.102970105242
2025-02-22_48_46,3496.513926440099
2025-02-16_36_12,1958.9877813991275
2025-02-23_21_02,2044.1516113462576
2025-02-26_48_45,2093.8751577741527
2025-01-04_17_23,1361.9705014961687
2025-02-28_21_02,1216.2945499434238
2025-01-21_36_12,1143.7145954806676
2025-01-27_34_45,2310.6455162302777
2025-01-02_46_20,1155.6532067685566
2025-01-21_47_08,675.6931703895153
2025-01-30_47_28,1884.8004301592732
2025-01-26_46_33,1195.654662863974
2025-02-08_02_47,1853.0884624554212
2025-02-12_47_05,3090.821342547027
2025-02-15_45_46,4243.834766893066
2025-01-28_30_14,1160.1163714997654
2025-01-06_09_45,4165.58300809028
2025-01-03_47_03,2050.342732624744
2025-02-24_31_02,2374.510256440931
2025-02-15_15_46,1243.8288897423295
2025-02-19_47_46,1670.329334221716
2025-01-25_04_29,1341.1725533894428
2025-02-01_46_33,1857.477949492639
2025-01-08_46_33,1403.8506570686213
2025-01-24_33_46,995.59499966806
2025-01-12_12_36,3050.165423350584
2025-01-03_02_14,1571.285707126759
2025-01-19_02_01,1371.5086811629385
2025-01-16_47_45,3647.041623348951
2025-01-01_45_47,5101.84499302389
2025-02-13_22_36,1351.255176170039
2025-01-01_28_45,2862.462819833475
2025-01-08_19_30,1712.047416941275
2025-01-27_33_46,1224.0698358504058
2025-01-02_02_40,2185.555230809147
2025-02-22_21_02,1239.4552264117806
2025-02-19_06_47,1097.7022520220266
2025-01-02_47_10,907.1494091105541
2025-02-24_46_48,4496.04328687854
2025-01-31_02_21,1765.5034017501994
2025-02-23_47_43,2484.6886387033574
2025-02-22_02_31,2145.9332813336773
2025-01-14_45_28,2416.064435677985
2025-02-18_46_09,3527.798749527214
2025-01-18_02_40,2540.0570821039555
2025-02-22_46_33,1423.4070473082952
2025-01-01_30_02,1774.2166694999871
2025-02-15_26_46,1976.1793497069698
2025-02-03_36_37,2350.05713489038
2025-02-08_46_15,2472.6416671528327
2025-01-17_45_46,5065.279869648797
2025-01-11_05_45,2818.4918082883105
2025-01-29_07_36,1361.9544938709626
2025-01-10_06_47,1179.5359598493067
2025-02-25_45_28,2787.3633841443293
2025-01-19_47_10,1118.3553817896375
2025-01-20_46_33,822.0492535245053
2025-01-23_05_45,1322.686121494471
2025-02-12_02_16,1282.087825159571
2025-01-14_12_36,1769.1823722985487
2025-02-23_26_46,2422.032246950745
2025-02-05_46_48,3747.18131933457
2025-01-28_17_23,1237.5152948100003
2025-02-24_02_16,1385.0799928874715
2025-01-09_45_34,1965.7447976555297
2025-01-17_02_24,1630.905462166057
2025-01-24_02_14,1787.897719796586
2025-02-11_04_29,1088.3676602633539
2025-02-28_45_48,3109.2872195520677
2025-02-06_36_07,1609.8302062382181
2025-02-25_11_36,2565.786467462081
2025-01-01_32_19,1885.8727529369448
2025-02-14_46_47,2919.6255122996968
2025-01-04_21_02,1217.456342106507
2025-02-18_36_41,2871.983551760477
2025-02-28_02_40,3121.019042999893
2025-01-18_36_27,1211.7543354212605
2025-01-13_14_30,1648.6069805865827
2025-01-08_17_23,1150.7830840800054
2025-02-21_25_23,1475.9788234523926
2025-01-27_02_30,2282.8958251860968
2025-01-22_47_06,1002.7199283174995
2025-01-21_45_42,1279.879166073855
2025-02-26_23_13,1313.0306957624814
2025-02-13_02_16,1412.1944585229553
2025-02-09_25_23,1889.3956776204818
2025-01-10_44_45,1303.3890588546521
2025-02-02_47_03,1837.449082970089
2025-02-02_47_08,1618.6554258981025
2025-01-24_47_03,1382.2915214647248
2025-01-03_20_46,1481.5654428943894
2025-02-20_04_29,1049.4794772007408
2025-01-14_02_01,1203.2444672067402
2025-01-11_47_05,10743.875204669474
2025-02-07_46_15,2653.919863398626
2025-02-13_47_06,1720.1677499685745
2025-01-16_36_11,2079.5448456799727
2025-01-01_46_09,4621.3120977635845
2025-02-26_46_26,1321.9192420657128
2025-01-03_21_02,1157.13974337592
2025-01-15_18_46,4200.800798793966
2025-02-19_47_45,3530.340503364045
2025-01-03_37_36,235.94724164912768
2025-02-05_46_45,3421.033987728498
2025-01-23_16_02,1183.3062254221861
2025-01-29_46_33,1006.8170729663052
2025-01-04_08_47,1197.2784529291014
2025-01-13_37_36,313.4352859513182
2025-02-01_16_02,1611.486442886963
2025-01-02_36_37,163.31264807634875
2025-02-02_46_47,3149.981413265202
2025-02-09_47_43,2833.5677107452084
2025-02-22_02_24,1424.18475095316
2025-01-27_03_47,1547.1517887521786
2025-02-05_47_08,1173.7336546953843
2025-01-11_47_45,4777.4165015410135
2025-01-23_02_01,1210.630811515005
2025-02-16_47_30,2285.884918541645
2025-01-14_47_30,1493.5620515155288
2025-01-14_45_09,2855.2797690134325
2025-01-20_47_30,1763.3471196749872
2025-01-26_42_45,2741.272598434428
2025-01-09_02_31,2309.6306489386807
2025-02-26_38_36,1883.588164902975
2025-01-04_46_48,3634.5952392520267
2025-01-10_03_45,1632.7002474316355
2025-01-28_07_36,1241.3192695422636
2025-02-07_36_37,7936.915994023689
2025-01-14_45_47,3879.8041430332783
2025-01-15_02_21,1279.0264285876099
2025-02-14_32_19,2103.9542714354566
2025-01-15_45_28,2164.325947837956
2025-01-08_46_20,1631.2625396707754
2025-01-15_47_03,1679.0118927930278
2025-02-07_30_14,2464.0383323304955
2025-02-10_02_30,2344.5348610813094
2025-01-12_36_27,1142.615717918359
2025-01-10_46_09,9268.117341300653
2025-01-25_46_35,2256.9210082385457
2025-02-05_46_44,1946.2895978609993
2025-01-23_12_36,1424.669196723233
2025-01-01_02_01,1259.5238272019474
2025-01-16_45_03,1422.4521365397836
2025-01-15_46_20,1281.7283879988197
2025-01-21_02_47,1388.7942639767218
2025-02-23_45_34,2037.2954882155711
2025-02-24_02_31,1668.2111837918508
2025-01-27_47_45,3541.017014805571
2025-02-22_45_03,1534.4683806126286
2025-01-18_02_31,2093.4649774947547
2025-02-12_45_28,2274.8115031142142
2025-02-15_17_23,1315.1506914186184
2025-02-01_19_32,2812.116165395047
2025-01-22_47_02,1423.5475101237828
2025-01-10_47_43,8769.167726193553
2025-02-27_45_05,1766.1877090291848
2025-02-01_45_34,1806.6351751292173
2025-01-18_46_33,1519.3610445842132
2025-02-11_47_45,3571.228029323699
2025-01-05_02_40,2402.0633370949067
2025-01-09_02_16,1381.9307108020541
2025-01-11_42_45,1566.6494551488527
2025-02-23_02_40,2575.8823402873536
2025-01-28_32_19,1882.3224728560244
2025-01-09_36_41,4406.313371680019
2025-02-04_20_46,1380.2016314158857
2025-01-03_46_33,1225.075207218439
2025-02-06_06_47,1310.4488288023065
2025-01-25_44_45,1160.1416133289858
2025-02-09_45_05,1631.2106162904852
2025-01-03_03_45,1191.8372257478702
2025-02-17_23_25,1535.1444441493265
2025-01-06_46_44,1368.6642289811402
2025-01-21_28_45,2256.6094402189133
2025-01-20_45_34,1282.580017395129
2025-01-06_20_46,1624.3636638184257
2025-01-03_36_41,3703.093867850021
2025-01-23_41_36,3091.812847719281
2025-01-06_05_47,2770.253728423103
2025-02-03_47_45,5077.2250025137155
2025-01-28_36_12,1214.2633689997158
2025-02-10_19_02,2249.159726235983
2025-02-06_11_36,2118.4968040553717
2025-01-26_46_20,1283.476954587772
2025-02-20_47_10,1306.5976209040039
2025-01-06_19_32,2501.300286511327
2025-01-15_41_36,3487.8541647296965
2025-01-04_16_02,1461.210392902178
2025-01-03_33_46,1182.3705438058844
2025-02-17_02_30,2295.01072155863
2025-01-17_12_36,1659.4625209642693
2025-01-10_19_30,1523.4964668478588
2025-02-01_02_40,2955.0019947690766
2025-01-22_36_11,1414.1663565750632
2025-01-18_04_29,1297.9714404818492
2025-01-01_45_34,2116.4697128829825
2025-01-04_47_03,2288.6270764201995
2025-01-14_30_14,1150.2900038868274
2025-02-26_02_30,1664.8591812477196
2025-02-07_33_46,897.6915050019845
2025-01-07_48_45,1377.7910170698547
2025-01-31_25_23,1549.2790280941529
2025-01-08_34_45,1895.128332026942
2025-02-14_39_45,1469.6961918146874
2025-01-21_47_43,1434.0472912026455
2025-02-20_23_13,1310.052750710526
2025-02-08_32_19,2028.090191392656
2025-01-23_23_25,1771.6213428333397
2025-02-09_46_35,2717.848226885684
2025-02-08_45_44,1920.1547780404726
2025-02-11_45_44,1233.2774828815443
2025-01-03_17_23,1157.3563303083108
2025-01-11_23_13,1795.7653253675376
2025-01-19_40_02,3428.9488861881086
2025-02-02_28_47,3084.6099352283604
2025-02-12_46_47,1643.6363447142364
2025-01-11_47_43,7387.589560705348
2025-02-06_45_09,3361.888617824049
2025-02-04_03_47,1273.3386860449414
2025-02-17_45_42,1458.115292033699
2025-02-10_47_02,1773.9664784079441
2025-01-20_48_45,2946.3433833217973
2025-01-28_45_46,3229.1947678408774
2025-02-05_32_19,1924.3546393467857
2025-01-10_43_47,3184.19661345083
2025-01-09_47_08,3071.004124645423
2025-01-02_47_05,2347.888503439208
2025-01-10_33_46,1167.4389636045985
2025-01-11_36_37,665.0221136439754
2025-02-02_47_28,1723.3758639180653
2025-02-05_47_30,1778.4764131610577
2025-01-02_45_44,1184.4231855396122
2025-02-27_35_46,1450.9829142471249
2025-01-16_47_03,1733.44738310726
2025-02-15_02_30,3155.4450740759617
2025-01-29_21_02,1062.0969328302147
2025-01-23_36_41,3681.772764860117
2025-01-03_45_42,1996.957577477905
2025-01-19_45_47,4468.303520823709
2025-02-12_02_40,2537.746339803308
2025-02-14_33_46,1055.0946137117655
2025-02-18_02_16,1264.9027164203856
2025-02-15_09_45,2885.4749638767235
2025-01-08_05_45,1423.8342197627783
2025-01-25_02_31,2016.595841505214
2025-02-14_45_34,3446.9282899810687
2025-01-02_46_15,1099.3514613862128
2025-01-17_48_46,6098.411342366485
2025-01-14_41_36,3808.6293168550583
2025-02-08_47_28,2717.3244613647366
2025-01-09_45_44,1778.3256744514927
2025-01-21_07_36,1705.6655108857474
2025-02-17_46_15,1082.6963884263434
2025-01-10_18_46,1247.0638849363158
2025-01-23_38_36,993.4468229555969
2025-02-18_02_31,2036.785375041249
2025-01-29_36_07,1232.794519169312
2025-02-05_12_36,1700.8370514568621
2025-01-08_46_15,1562.6507471017221
2025-01-21_36_22,962.953548208634
2025-01-30_02_47,1777.1615744950777
2025-01-10_46_26,2746.493748433119
2025-02-13_03_45,1322.6600002123284
2025-01-27_30_02,1844.9942804129842
2025-01-05_46_09,5083.131931404204
2025-01-11_45_34,2413.2708202059375
2025-02-01_47_45,4674.264190422763
2025-02-08_19_02,2813.323552476369
2025-01-08_46_48,5205.223214934187
2025-01-15_47_06,1283.1137883785823
2025-01-14_17_23,1185.2820709896107
2025-02-07_30_02,2224.892849656512
2025-02-03_44_45,2361.1883087237616
2025-01-14_16_02,1328.6785142456986
2025-01-06_44_46,2415.7350909680194
2025-02-02_46_33,1501.066720138881
2025-01-23_45_34,2094.890383656017
